2021-04-01 19:19:04	2021-04-01 19:19:03	SPY	399.73 (800)  	399.74 (11800) 
updateMktDepth 1002 8 1 1 399.71 20
updateMktDepth 1002 16 1 1 399.63 19
updateMktDepth 1002 79 1 1 399.0 81
updateMktDepth 1002 81 1 1 398.98 2
updateMktDepth 1002 98 2 0 0.0 0
updateMktDepth 1002 98 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.8 13
updateMktDepth 1002 74 0 0 400.54 3
updateMktDepth 1002 1 1 0 399.81 18
updateMktDepth 1002 3 1 0 399.83 8
updateMktDepth 1002 4 1 0 399.84 16
updateMktDepth 1002 5 1 0 399.85 15
updateMktDepth 1002 12 1 0 399.92 18
updateMktDepth 1002 20 1 0 400.0 216
updateMktDepth 1002 23 1 0 400.03 18
updateMktDepth 1002 82 1 0 400.8 9
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.79 3
updateMktDepth 1002 0 1 1 399.78 6
updateMktDepth 1002 1 1 1 399.77 4
updateMktDepth 1002 2 1 1 399.76 11
updateMktDepth 1002 4 1 1 399.74 18
updateMktDepth 1002 22 1 1 399.56 21
updateMktDepth 1002 23 1 1 399.55 19
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.79 23
updateMktDepth 1002 2 1 0 399.81 23
updateMktDepth 1002 3 1 0 399.82 12
updateMktDepth 1002 23 1 0 400.02 17
updateMktDepth 1002 25 1 0 400.04 15
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.78 3
updateMktDepth 1002 1 1 1 399.76 10
updateMktDepth 1002 2 1 1 399.75 17
updateMktDepth 1002 6 1 1 399.71 19
updateMktDepth 1002 0 1 0 399.79 9
updateMktDepth 1002 2 1 0 399.81 18
updateMktDepth 1002 5 1 0 399.84 17
updateMktDepth 1002 6 1 0 399.85 27
updateMktDepth 1002 7 1 0 399.86 22
updateMktDepth 1002 23 1 0 400.02 22
updateMktDepth 1002 99 2 1 0.0 0
updateMktDepth 1002 0 0 1 399.78 4
updateMktDepth 1002 1 1 1 399.77 24
updateMktDepth 1002 3 1 1 399.75 16
updateMktDepth 1002 0 1 0 399.79 7
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ARCA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	NYSE
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ARCA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ARCA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ARCA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	PSX
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	BATS
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	BATS
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	BATS
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	BATS
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	DRCTEDGE
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	DRCTEDGE
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ISLAND
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ISLAND
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	ISLAND
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.78 (2400)  	399.79 (2300) 
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	FINRA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	FINRA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	FINRA
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.77 (4600)  	399.79 (5800) 
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.77 (4800)  	399.78 (200) 
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.78 (100)  	399.78 (100) 
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.77 (5300)  	399.78 (100) 
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	BATS
2021-04-01 19:19:08	2021-04-01 19:19:07	SPY	399.78 (1000)  	399.79 (4800) 
2021-04-01 19:19:08	2021-04-01 19:19:08	SPY	FINRA
2021-04-01 19:19:08	2021-04-01 19:19:08	SPY	FINRA
updateMktDepth 1002 0 1 1 399.78 8
updateMktDepth 1002 1 1 1 399.77 20
updateMktDepth 1002 3 1 1 399.75 11
updateMktDepth 1002 6 1 1 399.72 32
updateMktDepth 1002 24 1 1 399.54 19
updateMktDepth 1002 78 1 1 399.0 80
updateMktDepth 1002 80 1 1 398.98 3
updateMktDepth 1002 1 1 0 399.8 8
updateMktDepth 1002 3 1 0 399.82 17
updateMktDepth 1002 5 1 0 399.84 19
updateMktDepth 1002 6 1 0 399.85 26
updateMktDepth 1002 0 1 1 399.78 11
updateMktDepth 1002 1 1 1 399.77 30
updateMktDepth 1002 2 1 1 399.76 15
updateMktDepth 1002 23 1 1 399.55 14
updateMktDepth 1002 0 2 0 0.0 0
updateMktDepth 1002 99 0 0 401.26 1
updateMktDepth 1002 1 1 0 399.81 13
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.79 2
updateMktDepth 1002 0 1 1 399.78 8
updateMktDepth 1002 1 1 1 399.77 25
updateMktDepth 1002 2 1 1 399.76 10
updateMktDepth 1002 3 1 1 399.75 16
updateMktDepth 1002 23 1 1 399.55 19
updateMktDepth 1002 24 1 1 399.54 14
updateMktDepth 1002 0 1 0 399.79 3
updateMktDepth 1002 5 1 0 399.84 18
updateMktDepth 1002 13 1 0 399.92 28
2021-04-01 19:19:09	2021-04-01 19:19:08	SPY	FINRA
2021-04-01 19:19:09	2021-04-01 19:19:09	SPY	FINRA
updateMktDepth 1002 0 1 1 399.78 10
updateMktDepth 1002 1 1 1 399.77 31
updateMktDepth 1002 2 1 1 399.76 15
updateMktDepth 1002 6 1 1 399.72 31
updateMktDepth 1002 8 1 1 399.7 31
updateMktDepth 1002 23 1 1 399.55 14
updateMktDepth 1002 2 1 0 399.81 8
updateMktDepth 1002 6 1 0 399.85 27
updateMktDepth 1002 7 1 0 399.86 21
2021-04-01 19:19:09	2021-04-01 19:19:09	SPY	EDGEA
2021-04-01 19:19:09	2021-04-01 19:19:09	SPY	BYX
2021-04-01 19:19:09	2021-04-01 19:19:09	SPY	BYX
updateMktDepth 1002 2 1 1 399.76 16
updateMktDepth 1002 0 1 0 399.79 1
updateMktDepth 1002 6 1 0 399.85 15
updateMktDepth 1002 3 1 1 399.75 28
updateMktDepth 1002 4 1 1 399.74 23
updateMktDepth 1002 22 1 1 399.56 16
updateMktDepth 1002 0 2 0 0.0 0
updateMktDepth 1002 99 0 0 401.26 1
updateMktDepth 1002 4 1 0 399.84 17
updateMktDepth 1002 99 2 1 0.0 0
updateMktDepth 1002 0 0 1 399.79 1
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.79 3
updateMktDepth 1002 1 1 1 399.77 29
updateMktDepth 1002 6 1 1 399.72 32
updateMktDepth 1002 0 1 0 399.8 9
2021-04-01 19:19:10	2021-04-01 19:19:10	SPY	399.79 (100)  	399.8 (5000) 
2021-04-01 19:19:10	2021-04-01 19:19:10	SPY	FINRA
2021-04-01 19:19:10	2021-04-01 19:19:10	SPY	ARCA
2021-04-01 19:19:10	2021-04-01 19:19:10	SPY	FINRA
updateMktDepth 1002 99 2 1 0.0 0
updateMktDepth 1002 0 0 1 399.79 1
updateMktDepth 1002 0 1 0 399.8 8
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.79 3
updateMktDepth 1002 0 1 1 399.78 8
updateMktDepth 1002 1 1 1 399.77 23
updateMktDepth 1002 3 1 1 399.75 23
updateMktDepth 1002 22 1 1 399.56 21
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.79 3
updateMktDepth 1002 1 1 0 399.8 14
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.78 3
updateMktDepth 1002 0 1 1 399.77 13
updateMktDepth 1002 1 1 1 399.76 11
updateMktDepth 1002 2 1 1 399.75 16
updateMktDepth 1002 3 1 1 399.74 16
updateMktDepth 1002 4 1 1 399.73 23
updateMktDepth 1002 0 1 0 399.79 23
updateMktDepth 1002 1 1 0 399.8 8
updateMktDepth 1002 2 1 0 399.81 13
updateMktDepth 1002 5 1 0 399.84 18
updateMktDepth 1002 6 1 0 399.85 27
updateMktDepth 1002 7 1 0 399.86 22
updateMktDepth 1002 23 1 0 400.02 17
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	ARCA
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	BATS
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	BATS
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	399.79 (200)  	399.79 (900) 
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	ISLAND
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	ISLAND
2021-04-01 19:19:11	2021-04-01 19:19:10	SPY	399.78 (2600)  	399.79 (1600) 
updateMktDepth 1002 99 2 1 0.0 0
updateMktDepth 1002 0 0 1 399.78 1
updateMktDepth 1002 2 1 1 399.76 10
updateMktDepth 1002 23 1 1 399.55 19
updateMktDepth 1002 0 1 0 399.79 20
updateMktDepth 1002 2 1 0 399.81 8
updateMktDepth 1002 3 1 0 399.82 19
updateMktDepth 1002 4 1 0 399.83 10
updateMktDepth 1002 6 1 0 399.85 25
updateMktDepth 1002 7 1 0 399.86 20
updateMktDepth 1002 0 1 1 399.78 6
updateMktDepth 1002 23 1 1 399.55 14
updateMktDepth 1002 0 1 0 399.79 32
updateMktDepth 1002 2 1 0 399.81 13
updateMktDepth 1002 3 1 0 399.82 14
updateMktDepth 1002 4 1 0 399.83 11
updateMktDepth 1002 5 1 0 399.84 17
updateMktDepth 1002 22 1 0 400.01 25
updateMktDepth 1002 23 1 0 400.02 22
updateMktDepth 1002 0 2 1 0.0 0
updateMktDepth 1002 99 0 1 398.78 3
updateMktDepth 1002 22 1 1 399.55 19
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.78 12
updateMktDepth 1002 1 1 0 399.79 31
updateMktDepth 1002 6 1 0 399.84 18
updateMktDepth 1002 7 1 0 399.85 23
2021-04-01 19:19:12	2021-04-01 19:19:11	SPY	FINRA
2021-04-01 19:19:12	2021-04-01 19:19:11	SPY	ISLAND
2021-04-01 19:19:12	2021-04-01 19:19:11	SPY	FINRA
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	ARCA
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	DRCTEDGE
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	ARCA
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	399.78 (400)  	399.78 (1700) 
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	ISLAND
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	ISLAND
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	ISLAND
2021-04-01 19:19:12	2021-04-01 19:19:12	SPY	399.77 (4800)  	399.78 (1400) 
updateMktDepth 1002 0 1 1 399.77 11
updateMktDepth 1002 4 1 1 399.73 24
updateMktDepth 1002 23 1 1 399.54 19
updateMktDepth 1002 0 1 0 399.78 1
updateMktDepth 1002 1 1 0 399.79 28
updateMktDepth 1002 3 1 0 399.81 8
updateMktDepth 1002 4 1 0 399.82 19
updateMktDepth 1002 5 1 0 399.83 9
updateMktDepth 1002 7 1 0 399.85 24
updateMktDepth 1002 24 1 0 400.02 17
2021-04-01 19:19:13	2021-04-01 19:19:12	SPY	FINRA
2021-04-01 19:19:13	2021-04-01 19:19:12	SPY	FINRA
2021-04-01 19:19:13	2021-04-01 19:19:12	SPY	FINRA
2021-04-01 19:19:13	2021-04-01 19:19:12	SPY	FINRA
updateMktDepth 1002 0 1 1 399.77 15
updateMktDepth 1002 1 1 1 399.76 11
updateMktDepth 1002 0 2 0 0.0 0
updateMktDepth 1002 99 0 0 401.24 1
updateMktDepth 1002 0 1 0 399.79 17
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.78 3
updateMktDepth 1002 0 1 1 399.77 13
updateMktDepth 1002 0 2 0 0.0 0
updateMktDepth 1002 99 0 0 401.24 1
updateMktDepth 1002 0 1 0 399.79 27
updateMktDepth 1002 99 2 0 0.0 0
updateMktDepth 1002 0 0 0 399.78 3
updateMktDepth 1002 0 2 0 0.0 0
updateMktDepth 1002 99 0 0 401.24 1
updateMktDepth 1002 0 1 0 399.79 22
updateMktDepth 1002 22 1 0 400.01 30
